Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2458575064292527,2022-11-25,14:36:01,photo,"Data science in music! 🎧

Thanks to data science, artists and music producers can expose their music to more people who are likely to enjoy it.

#ExploreAIAcademy #DataScience #DataEngineering
#Music",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2458575064292527/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/316110565_2458575060959194_4804710183091419577_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHeNtrH0Z86CEZS5H34sMoSVKmCofLd6BlUqYKh8t3oGRbf91-TYFpmHMAdIR6JIno&_nc_ohc=N4rHU61ty9cAX-8u58V&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDF5iWZqhVNijy3EFqSrjb2A3kdlhKN9pn3tindz7WZXg&oe=6446392B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/316110565_2458575060959194_4804710183091419577_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHeNtrH0Z86CEZS5H34sMoSVKmCofLd6BlUqYKh8t3oGRbf91-TYFpmHMAdIR6JIno&_nc_ohc=N4rHU61ty9cAX-8u58V&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCD5okPsXE7jzlzTH2GDVdZFCiUHjOWa287x2Oq36qBlA&oe=6446392B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2458575064292527,Kgopela le re fetoleng hle😰,13,,13,,3,1,1223,1155
926011594215556_2461283444021689,2022-11-28,17:33:01,photo,"We love hearing from our Explorers! 🧑‍🚀

All the best in your future endeavours, Okon.

#ExploreAIAcademy #DataScience #DataEngineering #ExploreGraduate",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2461283444021689/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/316824194_2461283437355023_5481677936987354222_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGviqdrY26IadX0fAtM5YpzIMljMxZkbEcgyWMzFmRsR_5Aw7aYBuMioCqPZTQtYN4&_nc_ohc=nIvshtf9bowAX9kj7I5&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCpvJ5n_17SvPYRZRj5iLJiQMAuaJ2yTb1edEFpIHW08Q&oe=644563C2,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/316824194_2461283437355023_5481677936987354222_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGviqdrY26IadX0fAtM5YpzIMljMxZkbEcgyWMzFmRsR_5Aw7aYBuMioCqPZTQtYN4&_nc_ohc=nIvshtf9bowAX9kj7I5&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD2vnlarGBfROObRXixf8eooi3RNRHkuU3FV-d86UtfwQ&oe=644563C2,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2461283444021689,I am so obsessed with the school ...I even have gotten myself a batch,8,,6,,1,2,566,492
926011594215556_2461872133962820,2022-11-29,11:38:00,photo,"Ever heard about how education changes lives? 🎓 

We’re giving away bursaries to three lucky winners. The competition opens on Wed 30th November. Keep your eyes peeled!

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2461872133962820/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/317611831_2461872130629487_5139367512186837578_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEXbme7tvnZr1gQYTzcsSqRAONjLtDumSUA42Mu0O6ZJfDxH9s7z1R78HF82sGXB10&_nc_ohc=YFO2mVP8KXMAX8qGxS5&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfD_Rn3ScdWeHrmJsL1GBlP-JgybnaPbgF7VChKgunRstQ&oe=6445EA6F,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/317611831_2461872130629487_5139367512186837578_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEXbme7tvnZr1gQYTzcsSqRAONjLtDumSUA42Mu0O6ZJfDxH9s7z1R78HF82sGXB10&_nc_ohc=YFO2mVP8KXMAX8qGxS5&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDoKfCWnjiLD---u2OCHYeXklviN_A_J7JSt5YwCX-FmA&oe=6445EA6F,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2461872133962820,How to apply?,24,,19,1,2,2,693,596
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Aviwe WakwaNtshangase here,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,I guess the chances of winning the course are worse than the Lotto.,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,"I have applied for the course, awaiting resultsm (accelerator) , but can I still enter the competition?",201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,"I will love to study for something new if having that opportunity. Change is good opportunity bring success and it breaks poverty. 
Explore AI Academy 
#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,"I've applied before this competition, can I still enter?",201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,International students eligible?,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Katleho Teme,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Link error,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Llewellyn Maharage,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Ndivho Mamphiswana,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Okay shapo 🙏♥️♥️,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,The link is giving me an error,201,1061,168,23,19,9,17099,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAVgmlk79xp8iXvTa_GzPG19YWVsctd3y6NDhjwFMLRfw&oe=64463C9B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=AVNwdv_4TIUAX-49GGu&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC3GTYyQ_sD09VRgzJxrNwMaakLJU7VkJ6xhChTvPdoEA&oe=64463C9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Thembi Intombi Yakwa Siba,201,1061,168,23,19,9,17099,3050
